,EI_01,IP_01,EI_02,IP_02,EI_03,IP_03,EI_04,IP_04,EI_05,IP_05,EI_06,IP_06,EI_07,IP_07,EI_08,IP_08,EI_09,IP_09,EI_10,IP_10,EI_11,IP_11,EI_12,IP_12,EI_13,IP_13,EI_14,IP_14,EI_15,IP_15,EI_16,IP_16,EI_17,IP_17,EI_18,IP_18,EI_19,IP_19,EI_20,IP_20,EI_21,IP_21,EI_22,IP_22,EI_23,IP_23,EI_24,IP_24,EI_25,IP_25,IP_PRE,EI_PRE,ADMIT_EI_01,ADMIT_IP_01,ADMIT_EI_02,ADMIT_IP_02,ADMIT_EI_03,ADMIT_IP_03,ADMIT_EI_04,ADMIT_IP_04,ADMIT_EI_05,ADMIT_IP_05,ADMIT_EI_06,ADMIT_IP_06,ADMIT_EI_07,ADMIT_IP_07,ADMIT_EI_08,ADMIT_IP_08,ADMIT_EI_09,ADMIT_IP_09,ADMIT_EI_10,ADMIT_IP_10,ADMIT_EI_11,ADMIT_IP_11,ADMIT_EI_12,ADMIT_IP_12,ADMIT_EI_13,ADMIT_IP_13,ADMIT_EI_14,ADMIT_IP_14,ADMIT_EI_15,ADMIT_IP_15,ADMIT_EI_16,ADMIT_IP_16,ADMIT_EI_17,ADMIT_IP_17,ADMIT_EI_18,ADMIT_IP_18,ADMIT_EI_19,ADMIT_IP_19,ADMIT_EI_20,ADMIT_IP_20,ADMIT_EI_21,ADMIT_IP_21,ADMIT_EI_22,ADMIT_IP_22,ADMIT_EI_23,ADMIT_IP_23,ADMIT_EI_24,ADMIT_IP_24,ADMIT_EI_25,ADMIT_IP_25,ADMIT_EI_PRE,ADMIT_IP_PRE,NOGROUP,COVID,ADMIT,DISCHARGE,MED_EI,MED_IP,SURG_EI,SURG_IP,ADMIT_MED_EI,ADMIT_MED_IP,ADMIT_SURG_EI,ADMIT_SURG_IP,ADMIT_COVID,DISCHARGE_MED_EI,DISCHARGE_MED_IP,DISCHARGE_SURG_EI,DISCHARGE_SURG_IP,DISCHARGE_COVID
179,23.3997,9.349,0.0,0.0,0.0,8.876999999999999,15.873899999999999,10.3085,38.479699999999994,59.595400000000005,26.218299999999996,27.4504,7.0875,13.5181,13.979400000000002,58.53760000000001,8.6211,4.0678,7.2883,7.86,10.8438,10.7598,0.0,0.0,0.0,5.3498,0.0,0.0,0.0,50.886200000000024,5.1683,0.0,0.0,7.3067,40.189099999999996,12.867,4.8616,3.0176,3.0458000000000003,0.0,5.8131,1.4632,1.9323,16.1412,0.5865,0.0,4.1909,0.0,5.8027,0.0,12.7548,37.9078,18.0,5.0,0.0,0.0,0.0,4.0,16.0,5.0,31.0,15.0,20.0,15.0,7.0,5.0,8.0,27.0,6.0,3.0,6.0,5.0,10.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,53.0,5.0,0.0,0.0,2.0,21.0,5.0,4.0,3.0,4.0,0.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.370514779271132,3.2536627524694084,346.0,381.0,151.1879552906374,95.43486972640231,83.93672431182495,202.80802329486167,126.0,114.0,32.0,69.0,5.0,161.0,104.0,35.0,79.0,5.0
180,4.7409,2.9383,0.0,0.0,0.0,2.1469,12.420300000000001,5.0632,34.5664,60.75170000000001,7.039,11.8969,11.8646,7.9732,5.1269,41.5571,2.9417999999999997,0.0,14.6235,13.0795,11.8823,2.8462,0.0,0.0,0.0,2.297,0.7099,0.7099,0.0,32.37690000000001,0.8707,1.5852,3.1952,11.549499999999998,47.0256,6.459,3.6462000000000003,0.0,7.943199999999999,0.5804,11.487200000000001,0.0,1.9323,1.9323,0.0,0.0,7.5337,0.0,0.0,0.0,4.8719,0.0,5.0,3.0,0.0,0.0,0.0,1.0,9.0,2.0,24.0,19.0,5.0,6.0,9.0,4.0,3.0,14.0,3.0,0.0,12.0,8.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,46.0,1.0,1.0,1.0,8.0,20.0,2.0,3.0,0.0,8.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.349854184033039,2.4061794191360755,198.0,268.0,147.45082424754568,81.6642470182534,88.5333027193269,149.2645242267801,110.0,47.0,31.0,10.0,0.0,111.0,78.0,21.0,57.0,0.0
181,9.1072,2.0141999999999998,1.1908,0.0,0.7305,1.9286,16.812600000000003,4.2565,20.9326,54.648900000000005,17.659599999999998,15.158199999999999,7.1792,4.9455,9.1311,32.791399999999996,5.4558,4.487,3.7916,5.6952,12.8996,0.0,0.0,2.0423999999999998,0.0,2.8890000000000002,0.0,1.8517,3.9097,31.933900000000015,0.8707,4.5827,1.1466,5.1155,42.0027,3.8779,8.7304,5.36,2.4487,0.0,7.0207999999999995,0.784,3.7420999999999998,6.8061,0.0,0.0,7.5337,0.0,1.342,0.0,18.9539,0.0,9.0,2.0,1.0,0.0,1.0,1.0,12.0,2.0,16.0,12.0,16.0,7.0,4.0,3.0,7.0,11.0,5.0,3.0,4.0,4.0,13.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,42.0,1.0,3.0,1.0,3.0,19.0,3.0,7.0,5.0,2.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.3439176455715,1.7845294191360752,180.0,213.0,148.63821905358938,78.17212114515003,89.26892583788823,117.36826675052143,99.0,39.0,32.0,10.0,0.0,86.0,64.0,20.0,42.0,0.0
182,15.532100000000002,24.919200000000004,0.7808,0.0,0.0,1.3333,17.9687,12.0915,61.6848,63.0016,27.520500000000006,26.055500000000002,9.2888,0.8127,23.965600000000002,28.129099999999998,3.0385,3.8296,17.6588,5.4894,11.3196,6.2833,1.1074,1.462,0.0,1.6895,0.0,0.7099,0.0,35.59510000000001,0.8707,0.0,5.8425,18.843400000000003,40.8333,15.9631,22.357599999999998,5.553599999999999,6.650499999999999,0.8218,5.8149,0.0,0.0,8.1272,0.5865,0.0,7.5337,0.0,2.6739,0.0,57.3741,0.0,12.0,6.0,1.0,0.0,0.0,1.0,10.0,6.0,24.0,22.0,23.0,11.0,8.0,1.0,10.0,11.0,2.0,2.0,13.0,3.0,10.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,4.0,21.0,5.0,19.0,5.0,7.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,9.6689876455715,1.7845294191360752,345.0,269.0,144.10565814764342,84.61634869916855,106.59685259354434,174.08527413714864,119.0,88.0,39.0,99.0,0.0,147.0,61.0,20.0,40.0,0.0
183,20.8229,23.3256,1.1908,0.0,2.8825000000000003,4.4936,18.156100000000002,11.6172,38.204600000000006,60.2793,26.6495,27.3254,12.0351,2.7006,17.177599999999998,51.027200000000015,3.7853,1.9651999999999998,6.0405,3.9006000000000003,7.706,4.4546,0.0,0.0,0.9654,2.5632,0.0,0.7099,0.0,41.69450000000002,2.2110000000000003,1.2159,5.8425,16.9205,32.272999999999996,1.6661000000000001,12.943800000000003,3.99,5.7192,0.0,3.2547000000000006,2.0631,3.8646,1.9323,0.7796,0.0,0.0,0.0,0.0,0.0,3.774,0.0,14.0,11.0,1.0,0.0,3.0,3.0,17.0,5.0,26.0,22.0,12.0,14.0,8.0,2.0,12.0,21.0,4.0,2.0,6.0,3.0,7.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,37.0,2.0,1.0,1.0,5.0,15.0,2.0,11.0,3.0,5.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.62582855466241,2.3136151334217896,320.0,310.0,141.5773530824151,88.93822578183126,95.91708407550898,210.0137657346264,109.0,101.0,21.0,86.0,3.0,133.0,79.0,33.0,64.0,3.0
184,21.169,24.9824,0.0,0.0,4.2881,2.6893,22.582500000000003,6.369199999999999,39.3581,41.970200000000006,20.8415,12.6284,10.607099999999999,1.8505,22.450000000000003,46.2405,2.4522,3.2969999999999997,12.0711,6.8944,6.205299999999999,12.5732,0.0,4.356,1.6307,1.9871,0.0,0.7099,0.0,30.568000000000012,3.3266,0.0,5.8425,0.0,35.6594,3.7326,8.8516,8.2705,8.8077,0.0,0.6332,4.579,0.0,8.1272,0.0,0.0,0.0,0.0,0.0,0.0,50.3618,0.0,9.0,9.0,0.0,0.0,5.0,1.0,13.0,4.0,20.0,14.0,15.0,4.0,8.0,1.0,12.0,21.0,2.0,3.0,10.0,4.0,7.0,6.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,39.0,3.0,0.0,1.0,0.0,17.0,2.0,7.0,7.0,6.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.558657342541197,1.8408151334217895,194.0,266.0,128.58947971098908,81.63440775997934,87.01379984284624,169.81538274122278,107.0,52.0,20.0,15.0,0.0,93.0,72.0,40.0,59.0,0.0
185,12.2565,13.308700000000002,0.0,0.0,0.0,3.5181,23.498599999999996,9.535700000000002,45.312300000000015,38.2311,23.829300000000003,26.7371,10.3112,1.8505,13.558,77.74540000000002,8.005099999999999,2.7584,8.1352,3.6233,16.5286,12.482,0.0,1.8699,0.0,1.3295,0.0,0.0,0.0,33.65170000000001,2.4558999999999997,3.7962000000000002,0.0,14.0397,42.03499999999999,8.7716,9.7232,8.0822,13.158099999999997,0.0,5.8149,0.0,1.9323,36.1979,1.1973,0.0,0.0,0.0,0.0,0.0,12.7548,18.9539,9.0,6.0,0.0,0.0,0.0,2.0,13.0,7.0,24.0,17.0,14.0,14.0,7.0,1.0,9.0,30.0,7.0,2.0,9.0,2.0,11.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,2.0,3.0,0.0,5.0,18.0,4.0,8.0,7.0,11.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.860604018365372,3.2144643397709958,303.0,304.0,128.64440173362675,91.71825352396415,88.07996115644194,161.98332787344833,118.0,78.0,44.0,59.0,4.0,121.0,95.0,26.0,61.0,4.0
186,12.1376,8.5814,0.0,0.0,2.2893,2.6285,24.3316,4.7032,27.378000000000004,50.9354,32.7903,24.1751,6.2735,4.0367999999999995,15.7164,36.99839999999999,5.852399999999999,1.4614,7.521999999999999,8.2896,11.0881,1.6186,0.0,0.0,0.0,1.7849,0.0,0.7099,1.3838,23.663100000000007,2.4318,0.0,1.6117,7.1429,41.94689999999999,8.1583,11.545200000000001,3.6462000000000003,4.109,0.8218,14.615699999999999,5.5043,19.9435,6.1949,0.0,2.1778,0.0,0.0,0.0,0.0,56.8617,41.284,10.0,6.0,0.0,0.0,1.0,2.0,16.0,4.0,13.0,19.0,20.0,9.0,5.0,2.0,10.0,18.0,4.0,1.0,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,2.0,0.0,1.0,4.0,20.0,3.0,10.0,3.0,5.0,1.0,7.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,8.712513432284785,2.558497673104329,286.0,286.0,132.8822623691738,82.02923475976911,104.54503386191122,164.42112843226545,125.0,81.0,22.0,57.0,1.0,126.0,64.0,38.0,55.0,1.0
187,14.387599999999999,18.2715,3.4698,0.0,1.9286,3.8741000000000003,10.5342,7.5958,26.514499999999998,20.1669,20.337499999999995,16.793400000000002,4.2829999999999995,5.3428,9.9613,22.992199999999997,5.0401,3.3789,2.8549,6.6954,11.593399999999999,5.074,0.0,0.0,0.0,6.146800000000001,0.7099,0.0,0.0,38.293700000000015,1.7414,0.0,0.0,3.9425,15.245700000000003,6.9649,3.6462000000000003,0.0,7.548399999999999,0.0,2.6093,3.0705999999999998,0.0,9.6615,0.7796,1.0889,3.9233,0.0,0.0,0.0,13.7704,0.0,10.0,7.0,3.0,0.0,1.0,2.0,7.0,3.0,15.0,7.0,12.0,7.0,3.0,3.0,6.0,11.0,5.0,3.0,3.0,5.0,11.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,43.0,2.0,0.0,0.0,2.0,9.0,2.0,3.0,0.0,7.0,0.0,2.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.655389330977595,2.659684101675758,189.0,233.0,132.6644761534451,81.62567561746206,74.19407049348708,128.36320907147464,96.0,52.0,23.0,15.0,3.0,88.0,66.0,24.0,54.0,3.0
188,13.491800000000001,9.793099999999999,0.0,0.0,0.0,0.7064,12.9046,2.6082,26.2532,36.1624,31.259500000000003,27.843299999999996,9.4915,0.0,13.9072,13.938699999999999,3.4263000000000003,1.1217,9.5892,8.8428,6.419499999999999,0.0,1.8049,0.0,0.0,0.0,0.0,1.4198,0.0,27.50690000000001,4.1058,2.4558999999999997,2.8197,5.8425,21.2728,4.9389,10.5425,8.2329,12.462499999999997,1.6436,0.0,2.0631,1.9323,6.8061,0.0,0.0,2.7251,0.0,0.0,0.0,6.8852,0.0,9.0,5.0,0.0,0.0,0.0,1.0,11.0,2.0,14.0,8.0,17.0,13.0,5.0,0.0,9.0,5.0,3.0,1.0,10.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,3.0,2.0,2.0,1.0,13.0,3.0,9.0,7.0,12.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.9637183443253585,5.75509637440303,163.0,177.0,128.45638622018396,68.01390991715238,74.38576452929604,102.58508968441511,94.0,38.0,21.0,5.0,5.0,64.0,63.0,16.0,34.0,5.0
189,18.581999999999997,25.3896,0.0,0.0,1.3793000000000002,1.2091,27.6739,4.587,24.5911,36.594699999999996,22.8606,19.3565,7.609999999999999,0.0,22.0821,42.65859999999999,5.887099999999999,2.6464,5.7317,4.7847,16.0825,10.3057,1.2554,1.452,0.0,3.3404,0.7099,0.7099,0.0,42.456600000000016,6.5516000000000005,1.3403,0.0,11.833300000000001,19.017400000000002,8.1906,8.5274,5.5241,10.8189,0.0,4.7057,8.5234,1.9323,9.7476,0.0,1.0889,0.0,0.0,5.3478,0.0,49.4516,0.0,16.0,9.0,0.0,0.0,2.0,1.0,17.0,3.0,17.0,12.0,14.0,9.0,6.0,0.0,11.0,17.0,7.0,2.0,5.0,4.0,11.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,30.0,5.0,1.0,0.0,2.0,12.0,2.0,7.0,5.0,10.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,7.764474437398952,4.4942963744030315,396.0,275.0,146.5489564749807,85.56287572458201,86.84620755964808,177.1567850452996,151.0,95.0,34.0,115.0,1.0,142.0,62.0,29.0,40.0,1.0
190,18.032999999999998,11.7897,0.0,0.0,0.8614,0.0,14.0045,5.4631,46.41759999999999,32.436800000000005,24.541900000000002,17.9112,5.3412,1.6971,17.217799999999997,29.568799999999992,3.2957,0.0,1.6407,6.686800000000001,7.159999999999999,7.8746,0.0,0.0,1.1485,0.0,0.0,1.8517,0.0,18.5682,2.0866,2.4558999999999997,14.302900000000001,14.882099999999998,40.797900000000006,1.8663,13.592000000000002,5.7185,10.1171,1.6436,3.2547,2.4707,12.3898,0.0,0.0,0.0,10.0038,0.0,0.0,0.0,10.6592,0.0,12.0,6.0,0.0,0.0,1.0,0.0,14.0,4.0,29.0,16.0,18.0,8.0,4.0,1.0,9.0,15.0,3.0,0.0,2.0,5.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,28.0,2.0,2.0,3.0,6.0,21.0,1.0,11.0,5.0,8.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.970711720948735,5.666680440337097,373.0,276.0,161.27936088897366,84.23038124277986,93.34638122069785,210.50523494908117,147.0,84.0,36.0,102.0,4.0,123.0,74.0,27.0,51.0,4.0
191,8.245700000000001,30.016800000000003,0.0,0.0,2.8962,1.5895,29.2357,15.526900000000001,52.1133,69.02359999999999,28.976400000000005,13.759599999999999,10.824100000000001,5.4141,25.9533,95.71160000000002,4.1714,3.2016,5.1247,12.836799999999998,8.8939,5.546,0.0,4.773899999999999,0.0,5.4171,1.4198,0.0,0.0,26.050400000000007,4.3406,1.8732,3.1952,9.0265,29.7315,9.6477,9.7232,9.7232,10.425299999999998,0.8218,9.094999999999999,13.944600000000001,0.0,6.1949,1.5592,1.0889,0.0,2.8005,0.0,0.0,27.6339,18.9539,7.0,14.0,0.0,0.0,2.0,1.0,23.0,5.0,35.0,22.0,21.0,9.0,9.0,2.0,13.0,35.0,4.0,3.0,5.0,8.0,8.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,31.0,3.0,1.0,1.0,3.0,16.0,5.0,8.0,8.0,12.0,1.0,4.0,6.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,7.214141720948735,4.456119726051382,344.0,329.0,157.21420133282362,90.64135174566081,92.62833365080513,267.12791731629756,139.0,82.0,28.0,93.0,2.0,142.0,65.0,28.0,87.0,2.0
192,32.9506,31.160500000000003,0.0,0.0,0.0,7.429499999999999,21.435300000000005,1.4444,38.860299999999995,37.0589,33.187700000000014,23.6897,17.608900000000002,3.4766000000000004,15.1581,89.21510000000004,4.968,0.0,12.9207,17.090600000000002,11.0422,4.886100000000001,0.0,0.0,0.9654,8.609399999999999,0.7099,0.7099,0.0,36.47080000000002,4.8877,0.0,0.0,8.6226,28.1642,5.0986,14.188700000000003,9.6799,9.620199999999999,1.6436,2.4335,1.4746000000000001,0.0,8.1272,0.0,0.0,3.9233,0.0,0.0,0.0,25.5096,0.0,17.0,14.0,0.0,0.0,0.0,4.0,20.0,1.0,28.0,18.0,23.0,13.0,12.0,2.0,9.0,42.0,4.0,0.0,14.0,11.0,9.0,4.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,45.0,4.0,0.0,0.0,3.0,15.0,1.0,12.0,8.0,12.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.423533008827523,2.501666630813287,338.0,358.0,160.4147027013673,95.7741504925756,90.89771438044033,224.9276649510299,143.0,85.0,32.0,77.0,1.0,145.0,94.0,32.0,84.0,1.0
193,17.237899999999996,9.7727,3.3998999999999997,0.0,5.1799,0.0,20.8135,9.9182,33.0736,69.87590000000002,20.8863,19.979200000000002,10.632100000000001,10.599400000000001,30.5624,54.555900000000015,4.6288,0.8435,9.4769,4.5083,19.1048,7.4854,0.0,0.0,1.631,1.7849,0.0,2.2061,0.0,30.49850000000001,3.3266,0.0,1.3545,11.7324,37.2032,12.876800000000001,13.884300000000001,1.2154,5.006899999999999,0.0,2.8471,3.9896,8.1272,18.7979,0.5865,1.0889,9.607700000000001,0.0,0.0,0.0,4.9438,0.0,15.0,6.0,2.0,0.0,3.0,0.0,17.0,5.0,22.0,25.0,13.0,11.0,8.0,4.0,14.0,26.0,5.0,1.0,10.0,3.0,17.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,32.0,3.0,0.0,1.0,4.0,15.0,7.0,12.0,1.0,5.0,0.0,2.0,1.0,2.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,8.819520508827523,2.342589788708024,336.0,362.0,155.04936373577863,89.77343302668056,92.63964201752543,214.79964794554476,144.0,93.0,32.0,66.0,1.0,162.0,85.0,35.0,77.0,1.0
194,23.652199999999993,13.392299999999999,2.0486,0.0,0.0,1.2091,22.054900000000004,5.9387,36.209500000000006,57.88,11.8011,18.907999999999998,4.2519,1.3068,4.567,43.010799999999996,1.7192,1.6723,8.1517,6.5106,13.9946,14.432199999999998,0.0,0.0,1.0238,3.379,0.0,0.0,0.0,56.42160000000003,0.0,0.0,3.1952,8.4139,39.0778,0.0,3.6462000000000003,0.0,1.6436,0.0,0.0,0.0,0.0,7.7292,0.0,1.1973,6.916,0.0,0.0,0.0,26.7239,0.0,14.0,7.0,2.0,0.0,0.0,1.0,13.0,4.0,24.0,16.0,12.0,8.0,3.0,1.0,3.0,14.0,2.0,1.0,8.0,4.0,13.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,4.0,15.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,8.006584666336682,3.037473915692151,202.0,278.0,147.06036065874972,85.63809351637131,84.8038823856758,162.71658869852823,115.0,50.0,22.0,13.0,2.0,102.0,76.0,31.0,69.0,2.0
195,11.734499999999999,9.6788,0.0,0.0,0.8666,0.0,13.809000000000001,3.3325000000000005,25.094,55.4622,10.325800000000001,12.0137,7.144699999999999,0.8127,13.455599999999999,31.269599999999993,10.761400000000002,1.1217,4.0972,10.0352,4.9074,10.4021,0.0,0.0,1.0238,0.0,0.0,0.7099,0.0,30.74560000000001,2.6121,0.0,0.0,2.5921000000000003,25.7936,8.8312,10.513000000000002,6.207199999999999,16.187199999999997,1.7197,1.4632,3.2070999999999996,3.1402,1.9323,0.7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,13.0,2.0,20.0,14.0,9.0,7.0,7.0,1.0,9.0,14.0,9.0,1.0,4.0,6.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,3.0,0.0,0.0,2.0,14.0,3.0,9.0,5.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66237425452627,2.800654868073103,186.0,203.0,153.03118473146623,71.59551936855836,81.5527093767403,130.00740195645457,112.0,41.0,23.0,9.0,1.0,93.0,57.0,10.0,42.0,1.0
196,20.9167,10.3558,0.0,0.0,6.7841000000000005,0.0,19.088499999999996,6.4887,46.848099999999995,75.3911,25.497,8.898499999999999,6.1453999999999995,7.1174,14.998599999999996,32.4194,2.2733,1.687,14.3558,6.134799999999999,14.846899999999996,9.199,0.0,0.0,0.9654,0.0,0.7099,1.7174,3.9097,33.876900000000006,8.3712,0.0,6.138,7.0520000000000005,25.215699999999995,3.0665999999999998,19.1396,4.4655,9.9043,0.0,6.3197,8.671,0.0,12.603,0.7796,1.4818,11.456999999999999,3.9233,0.0,0.0,17.6986,18.9539,14.0,5.0,0.0,0.0,4.0,0.0,17.0,4.0,30.0,19.0,17.0,6.0,6.0,4.0,10.0,12.0,2.0,2.0,11.0,5.0,15.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,28.0,4.0,0.0,2.0,4.0,14.0,3.0,17.0,4.0,9.0,0.0,5.0,3.0,0.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,7.71926675452627,2.989774868073103,365.0,285.0,161.3545362508398,82.53840666021256,90.1362423676383,185.93232500123008,147.0,79.0,35.0,103.0,1.0,158.0,55.0,25.0,47.0,1.0
197,17.7224,16.8161,0.0,0.0,4.4892,1.2091,23.5343,13.6469,44.8201,59.578300000000006,23.766700000000004,9.1766,5.9211,2.5416,32.377700000000004,64.88750000000002,8.8445,1.6723,9.713700000000001,4.508,19.155100000000004,7.3034,0.0,1.452,0.0,0.9025,0.0,1.443,0.0,19.750700000000002,5.9258,1.8061,3.1952,7.3593,49.0203,0.0,12.376600000000002,0.8569,6.557699999999999,0.0,0.0,0.0,0.0,7.7292,0.0,1.0889,3.9233,0.0,0.0,0.0,39.1436,0.0,13.0,10.0,0.0,0.0,3.0,1.0,18.0,6.0,31.0,13.0,16.0,5.0,4.0,3.0,18.0,26.0,7.0,1.0,8.0,3.0,18.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,4.0,2.0,1.0,4.0,24.0,0.0,10.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.696767898353707,1.7469010585492937,331.0,311.0,162.191944844899,88.83834010011167,93.88113535206757,202.20890674407877,139.0,84.0,30.0,78.0,0.0,145.0,64.0,37.0,61.0,0.0
198,22.334600000000002,17.368299999999998,0.0,0.0,2.0579,1.2091,25.034200000000002,12.0763,75.0696,51.3528,13.103099999999998,24.503600000000002,10.24,7.0655,15.050999999999998,66.83890000000001,4.2175,0.8435,7.6240000000000006,3.7572,7.511800000000001,2.5854,0.0,0.0,0.9654,4.469,0.0,0.7099,0.0,39.94880000000001,6.469,2.0866,1.3545,15.3292,35.6101,8.9331,6.8963,3.8688000000000002,4.9140999999999995,0.8218,3.2531,5.654,0.0,9.6615,0.0,0.7796,0.0,0.0,0.0,0.0,30.497700000000002,0.0,14.0,9.0,0.0,0.0,3.0,1.0,19.0,8.0,43.0,14.0,12.0,13.0,8.0,2.0,10.0,27.0,5.0,1.0,6.0,3.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,32.0,5.0,2.0,1.0,6.0,17.0,3.0,6.0,3.0,5.0,1.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.936543141809439,1.8736260585492936,309.0,323.0,154.6666099312784,96.65942536637316,93.81176799119848,204.23692312204057,127.0,70.0,34.0,76.0,2.0,145.0,70.0,39.0,67.0,2.0
199,5.9239999999999995,26.668599999999998,0.0,0.0,2.6893,4.3881,24.5509,15.8139,64.369,48.3744,15.770499999999998,19.518900000000002,14.1589,12.7292,18.4413,84.77460000000002,11.672899999999998,1.6087,15.502300000000002,8.5229,11.116999999999997,7.7496,0.0,8.5137,0.0,2.297,0.0,0.0,0.0,26.68500000000001,1.7414,4.8877,3.1952,4.66,37.88400000000001,4.1119,17.201500000000003,7.4136,10.8022,1.7197,3.1039,3.2885,1.9323,3.8646,0.0,1.0889,0.0,0.0,1.342,0.0,96.11840000000001,0.0,5.0,10.0,0.0,0.0,1.0,3.0,21.0,7.0,40.0,22.0,12.0,8.0,8.0,5.0,10.0,35.0,10.0,1.0,14.0,5.0,12.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,27.0,2.0,4.0,1.0,3.0,20.0,3.0,15.0,6.0,9.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,6.414089505445803,2.485323785822021,319.0,312.0,157.5502718735028,83.24575691426972,88.73841778792954,217.16113877513283,133.0,79.0,26.0,79.0,2.0,126.0,69.0,32.0,84.0,2.0
200,8.5868,16.778000000000002,0.0,0.0,1.573,4.6179,13.2181,2.4356999999999998,54.7901,62.82820000000001,22.8932,20.1737,15.361700000000003,2.0863,12.2378,66.83790000000002,10.9644,5.4559999999999995,9.7954,6.0803,9.124099999999999,6.6114999999999995,0.0,3.3219,0.9654,3.1356,0.7099,0.7099,3.9097,24.785500000000013,2.1296,4.3629,8.572,7.1584,32.3293,0.0,10.938600000000001,3.2206,5.0069,0.0,3.0073,0.0,2.9415,17.7887,0.7796,0.7409,0.0,0.0,0.0,0.0,27.6339,0.0,6.0,10.0,0.0,0.0,2.0,2.0,11.0,2.0,28.0,17.0,13.0,11.0,11.0,1.0,7.0,31.0,8.0,3.0,10.0,4.0,8.0,5.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,38.0,1.0,3.0,3.0,2.0,17.0,0.0,9.0,3.0,5.0,0.0,3.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.377697459991258,3.2838304524886874,301.0,343.0,144.9841430402414,82.27554065600765,83.96212565802018,200.00423852885794,131.0,71.0,30.0,67.0,2.0,148.0,95.0,32.0,68.0,2.0
